BHID,FROM,TO,LITHO_DESC,lithoID
5,117.65,126.79,Early Diorite,2
5,126.79,128.56,Intermediate to Ultramafic Volcanics,5
5,128.56,136.39,Early Diorite,2
523,0,7.92,Casing,1
523,7.92,27.37,Intermediate to Ultramafic Volcanics,5
523,27.37,28.04,Felsic to Intermediate Dykes,3
523,28.04,40.66,Intermediate to Ultramafic Volcanics,5
523,40.66,41.08,Early Diorite,2
523,41.08,41.87,Intermediate to Ultramafic Volcanics,5
523,41.87,43.06,Early Diorite,2
523,43.06,44.43,Intermediate to Ultramafic Volcanics,5
523,44.43,54.01,Early Diorite,2
523,54.01,92.96,Intermediate to Ultramafic Volcanics,5
525,0,9.75,Casing,1
525,9.75,15.17,Indifferenciated Tuffs,6
525,15.17,15.84,Early Diorite,2
525,15.84,23.89,Indifferenciated Tuffs,6
525,23.89,28.28,Early Diorite,2
525,28.28,29.56,Intermediate to Ultramafic Volcanics,5
525,29.56,32.61,Early Diorite,2
525,32.61,76.8,Intermediate to Ultramafic Volcanics,5
527,0,4.57,Casing,1
527,4.57,41.75,Intermediate to Ultramafic Volcanics,5
527,41.75,47.54,Indifferenciated Tuffs,6
527,47.54,68.58,Intermediate to Ultramafic Volcanics,5
527,68.58,74.67,Indifferenciated Tuffs,6
527,74.67,76.56,Diorite,2
527,76.56,91.74,Early Diorite,2
529,0,5.48,Casing,1
529,5.48,14.38,Early Diorite,2
529,14.38,14.69,Intermediate to Ultramafic Volcanics,5
529,14.69,21.03,Early Diorite,2
529,21.03,22.37,Intermediate to Ultramafic Volcanics,5
529,22.37,31.12,Intermediate to Ultramafic Volcanics,5
529,31.12,38.16,Intermediate to Ultramafic Volcanics,5
529,38.16,39.62,Early Diorite,2
529,39.62,44.89,Intermediate to Ultramafic Volcanics,5
529,44.89,44.98,Early Diorite,2
529,44.98,45.17,Intermediate to Ultramafic Volcanics,5
529,45.17,45.65,Early Diorite,2
529,45.65,48.76,Intermediate to Ultramafic Volcanics,5
531,0,5.18,Casing,1
531,5.18,14.93,Early Diorite,2
531,14.93,17.52,Felsic to Intermediate Dykes,3
531,17.52,20.87,Early Diorite,2
531,20.87,22.73,Intermediate to Ultramafic Volcanics,5
531,22.73,30.17,Early Diorite,2
532,0,5.79,Casing,1
532,5.79,17.37,Early Diorite,2
532,17.37,34.59,Early Diorite,2
532,34.59,87.78,Early Diorite,2
532,87.78,90.37,Intermediate to Ultramafic Volcanics,5
532,90.37,96.92,Early Diorite,2
532,96.92,98.45,Intermediate to Ultramafic Volcanics,5
534,0,6.7,Casing,1
534,6.7,9.38,Early Diorite,2
534,9.38,9.93,Intermediate to Ultramafic Volcanics,5
534,9.93,10.69,Early Diorite,2
534,10.69,74.18,Intermediate to Ultramafic Volcanics,5
534,74.18,75.43,Diorite,2
534,75.43,86.53,Intermediate to Ultramafic Volcanics,5
534,86.53,90.09,Early Diorite,2
534,90.09,93.26,Indifferenciated Tuffs,6
534,93.26,98.45,Intermediate to Ultramafic Volcanics,5
537,0,6.09,Casing,1
537,6.09,12.19,Indifferenciated Tuffs,6
537,12.19,18.28,Intermediate to Ultramafic Volcanics,5
537,18.28,34.86,Indifferenciated Tuffs,6
537,34.86,36.36,Intermediate to Ultramafic Volcanics,5
537,36.36,37.49,Indifferenciated Tuffs,6
537,37.49,38.28,Intermediate to Ultramafic Volcanics,5
537,38.28,52.36,Indifferenciated Tuffs,6
537,52.36,71.01,Intermediate to Ultramafic Volcanics,5
537,71.01,72.54,Indifferenciated Tuffs,6
537,72.54,90.22,Intermediate to Ultramafic Volcanics,5
543,0,4.87,Casing,1
543,4.87,10.66,Intermediate to Ultramafic Volcanics,5
543,10.66,18.59,Early Diorite,2
545,0,1.82,Casing,1
545,1.82,22.7,Early Diorite,2
56,0,8.38,Casing,1
56,8.38,10.94,Early Diorite,2
56,10.94,15.24,Intermediate to Ultramafic Volcanics,5
56,15.24,55.35,Early Diorite,2
56,55.35,56.41,Intermediate to Ultramafic Volcanics,5
56,56.41,59.98,Felsic to Intermediate Dykes,3
56,59.98,63.91,Intermediate to Ultramafic Volcanics,5
56,63.91,65.07,Early Diorite,2
56,65.07,72.84,Intermediate to Ultramafic Volcanics,5
56,72.84,74.67,Early Diorite,2
56,74.67,77.93,Intermediate to Ultramafic Volcanics,5
56,77.93,79.94,Felsic to Intermediate Dykes,3
56,79.94,88.14,Intermediate to Ultramafic Volcanics,5
56,88.14,89,Shear Zone,4
56,89,89.61,Intermediate to Ultramafic Volcanics,5
56,89.61,93.26,Early Diorite,2
56,93.26,96.37,Intermediate to Ultramafic Volcanics,5
56,96.37,97.53,Early Diorite,2
56,97.53,98.14,Shear Zone,4
56,98.14,111.06,Intermediate to Ultramafic Volcanics,5
56,111.06,113.69,Early Diorite,2
56,113.69,122.13,Intermediate to Ultramafic Volcanics,5
56,122.13,123.23,No Litho,0
56,123.23,124.2,Intermediate to Ultramafic Volcanics,5
56,124.2,125.27,No Litho,0
56,125.27,125.88,Intermediate to Ultramafic Volcanics,5
59,0,10.66,Casing,1
59,10.66,21.64,Intermediate to Ultramafic Volcanics,5
59,21.64,23.46,Felsic to Intermediate Dykes,3
59,23.46,27.43,Early Diorite,2
59,27.43,37.33,Felsic to Intermediate Dykes,3
59,37.33,38.7,Shear Zone,4
59,38.7,55.47,Indifferenciated Tuffs,6
59,55.47,74.55,Early Diorite,2
59,74.55,76.16,Intermediate to Ultramafic Volcanics,5
59,76.16,80.34,Early Diorite,2
59,80.34,97.07,Intermediate to Ultramafic Volcanics,5
59,97.07,100.49,Early Diorite,2
59,100.49,102.47,Shear Zone,4
59,102.47,103.54,Early Diorite,2
59,103.54,106.46,Intermediate to Ultramafic Volcanics,5
59,106.46,107.13,Early Diorite,2
59,107.13,112.16,Intermediate to Ultramafic Volcanics,5
59,112.16,115.82,Early Diorite,2
59,115.82,122.19,Early Diorite,2
59,122.19,148.74,Intermediate to Ultramafic Volcanics,5
59,148.74,149.65,No Litho,0
59,149.65,152.09,Intermediate to Ultramafic Volcanics,5
59,152.09,191.1,Early Diorite,2
59,191.1,205.83,Intermediate to Ultramafic Volcanics,5
59,205.83,208.33,Early Diorite,2
59,208.33,213.2,Intermediate to Ultramafic Volcanics,5
59,213.2,229.33,Early Diorite,2
59,229.33,239.93,Intermediate to Ultramafic Volcanics,5
59,239.93,248.41,Early Diorite,2
59,248.41,255.39,Intermediate to Ultramafic Volcanics,5
6,0,4.26,Casing,1
6,4.26,17.86,Early Diorite,2
6,17.86,64,Early Diorite,2
6,64,65.53,Felsic to Intermediate Dykes,3
6,65.53,130.45,Early Diorite,2
60,0,11.88,Casing,1
60,11.88,47.45,Intermediate to Ultramafic Volcanics,5
60,47.45,51.81,Early Diorite,2
60,51.81,65.44,Intermediate to Ultramafic Volcanics,5
60,65.44,69.03,Early Diorite,2
60,69.03,95.09,Intermediate to Ultramafic Volcanics,5
60,95.09,99.06,Early Diorite,2
60,99.06,155.14,Intermediate to Ultramafic Volcanics,5
60,155.14,158.19,Early Diorite,2
60,158.19,182.42,Intermediate to Ultramafic Volcanics,5
61,0,16.45,Casing,1
61,16.45,27.43,Shear Zone,4
61,27.43,44.19,Intermediate to Ultramafic Volcanics,5
61,44.19,53.34,Early Diorite,2
61,53.34,71.62,Intermediate to Ultramafic Volcanics,5
61,71.62,75.46,Felsic to Intermediate Dykes,3
61,75.46,78.76,Intermediate to Ultramafic Volcanics,5
61,78.76,78.94,Felsic to Intermediate Dykes,3
61,78.94,80.83,Intermediate to Ultramafic Volcanics,5
61,80.83,85.46,Early Diorite,2
61,85.46,88.45,Intermediate to Ultramafic Volcanics,5
61,88.45,91.13,Felsic to Intermediate Dykes,3
61,91.13,116.43,Intermediate to Ultramafic Volcanics,5
61,116.43,117.04,Early Diorite,2
61,117.04,118.26,No Litho,0
61,118.26,122.22,Intermediate to Ultramafic Volcanics,5
61,122.22,123.87,Felsic to Intermediate Dykes,3
61,123.87,126.18,Shear Zone,4
61,126.18,128.01,Early Diorite,2
61,128.01,137.16,Shear Zone,4
61,137.16,140.97,Early Diorite,2
61,140.97,147.27,Intermediate to Ultramafic Volcanics,5
61,147.27,150.14,Early Diorite,2
61,150.14,164.59,Shear Zone,4
61,164.59,180.01,Intermediate to Ultramafic Volcanics,5
61,180.01,183.18,Early Diorite,2
61,183.18,188.73,Intermediate to Ultramafic Volcanics,5
61,188.73,194.52,Early Diorite,2
61,194.52,225.76,Intermediate to Ultramafic Volcanics,5
61,225.76,225.97,Early Diorite,2
61,225.97,226.77,No Litho,0
61,226.77,227.07,Early Diorite,2
61,227.07,231.12,Intermediate to Ultramafic Volcanics,5
61,231.12,236.22,Felsic to Intermediate Dykes,3
61,236.22,241.7,Intermediate to Ultramafic Volcanics,5
61,241.7,242.62,Felsic to Intermediate Dykes,3
61,242.62,247.19,Early Diorite,2
61,247.19,248.1,Felsic to Intermediate Dykes,3
61,248.1,249.47,Intermediate to Ultramafic Volcanics,5
61,249.47,254.2,Felsic to Intermediate Dykes,3
61,254.2,271.57,Early Diorite,2
61,271.57,281.33,Intermediate to Ultramafic Volcanics,5
62,0,6.4,Casing,1
62,6.4,8.93,Early Diorite,2
62,8.93,12.67,Intermediate to Ultramafic Volcanics,5
62,12.67,23.53,Early Diorite,2
62,23.53,28.28,Intermediate to Ultramafic Volcanics,5
62,28.28,45.81,Felsic to Intermediate Dykes,3
62,45.81,53.94,Intermediate to Ultramafic Volcanics,5
62,53.94,59.13,Felsic to Intermediate Dykes,3
62,59.13,65.53,Intermediate to Ultramafic Volcanics,5
62,65.53,80.71,Felsic to Intermediate Dykes,3
62,80.71,106.37,Intermediate to Ultramafic Volcanics,5
62,106.37,117.95,Early Diorite,2
62,117.95,137,Intermediate to Ultramafic Volcanics,5
63,0,10.66,Casing,1
63,10.66,11.76,Intermediate to Ultramafic Volcanics,5
63,11.76,21.48,Early Diorite,2
63,21.48,25.14,Intermediate to Ultramafic Volcanics,5
63,25.14,43.28,Early Diorite,2
63,43.28,43.76,Felsic to Intermediate Dykes,3
63,43.76,46.57,Early Diorite,2
63,46.57,59.43,Intermediate to Ultramafic Volcanics,5
63,59.43,67.97,Shear Zone,4
63,67.97,71.62,Intermediate to Ultramafic Volcanics,5
63,71.62,72.84,Shear Zone,4
63,72.84,75.59,Intermediate to Ultramafic Volcanics,5
63,75.59,77.11,Early Diorite,2
63,77.11,78.54,Felsic to Intermediate Dykes,3
63,78.54,126.67,Intermediate to Ultramafic Volcanics,5
63,126.67,128.62,Early Diorite,2
63,128.62,130.75,Felsic to Intermediate Dykes,3
63,130.75,170.68,Intermediate to Ultramafic Volcanics,5
63,170.68,251.46,Early Diorite,2
640,0,1.21,Casing,1
640,1.21,12.03,Intermediate to Ultramafic Volcanics,5
640,12.03,13.16,Diorite,2
640,13.16,32.24,Intermediate to Ultramafic Volcanics,5
640,32.24,59.49,Diorite,2
640,59.49,60.96,Intermediate to Ultramafic Volcanics,5
641,0,0.91,Casing,1
641,0.91,56.35,Intermediate to Ultramafic Volcanics,5
641,56.35,62.24,Early Diorite,2
641,62.24,83.94,Diorite,2
641,83.94,85.34,Intermediate to Ultramafic Volcanics,5
642,0,3.35,Casing,1
642,3.35,8.13,Diorite,2
642,8.13,18.65,Intermediate to Ultramafic Volcanics,5
642,18.65,20.93,Diorite,2
642,20.93,30.87,Intermediate to Ultramafic Volcanics,5
642,30.87,55.77,Early Diorite,2
643,0,4.87,Casing,1
643,4.87,9.02,Diorite,2
643,9.02,13.56,Intermediate to Ultramafic Volcanics,5
643,13.56,16.36,Diorite,2
643,16.36,67.97,Intermediate to Ultramafic Volcanics,5
643,67.97,70.92,Diorite,2
643,70.92,81.13,Intermediate to Ultramafic Volcanics,5
643,81.13,85.95,Early Diorite,2
644,0,2.34,Casing,1
644,2.34,91.74,Intermediate to Ultramafic Volcanics,5
649,0,4.87,Casing,1
649,4.87,54.86,Early Diorite,2
649,54.86,60.5,Early Diorite,2
649,60.5,78.94,Early Diorite,2
650,0,3.65,Casing,1
650,3.65,63.12,Early Diorite,2
650,63.12,64.64,Intermediate to Ultramafic Volcanics,5
650,64.64,65.95,Early Diorite,2
650,65.95,71.32,Intermediate to Ultramafic Volcanics,5
650,71.32,91.89,Diorite,2
7,0,11.58,Casing,1
7,11.58,15.24,Intermediate to Ultramafic Volcanics,5
7,15.24,16.76,Felsic to Intermediate Dykes,3
7,16.76,77.72,Intermediate to Ultramafic Volcanics,5
7,77.72,80.77,Felsic to Intermediate Dykes,3
7,80.77,81.38,Intermediate to Ultramafic Volcanics,5
7,81.38,121.92,No Litho,0
756,0,4.57,Casing,1
756,4.57,19.35,Intermediate to Ultramafic Volcanics,5
756,19.35,25.14,Diorite,2
756,25.14,41.39,Intermediate to Ultramafic Volcanics,5
756,41.39,42.36,Diorite,2
756,42.36,53.34,Intermediate to Ultramafic Volcanics,5
756,53.34,55.07,Early Diorite,2
756,55.07,56.14,Diorite,2
756,56.14,59.13,Intermediate to Ultramafic Volcanics,5
756,59.13,62.45,Diorite,2
756,62.45,85.19,Intermediate to Ultramafic Volcanics,5
756,85.19,87.08,Diabase,9
756,87.08,96.25,Intermediate to Ultramafic Volcanics,5
756,96.25,106.8,Diorite,2
756,106.8,108.96,Intermediate to Ultramafic Volcanics,5
756,108.96,109.63,Diorite,2
756,109.63,111.55,Intermediate to Ultramafic Volcanics,5
756,111.55,113.56,Diorite,2
756,113.56,114.78,Intermediate to Ultramafic Volcanics,5
756,114.78,126.18,Felsic to Intermediate Dykes,3
756,126.18,145.54,Diorite,2
756,145.54,163.22,Intermediate to Ultramafic Volcanics,5
756,163.22,170.07,Indifferenciated Tuffs,6
756,170.07,173.73,Early Diorite,2
756,173.73,188.24,Indifferenciated Tuffs,6
756,188.24,190.07,Felsic to Intermediate Dykes,3
756,190.07,193.85,Indifferenciated Tuffs,6
756,193.85,195.68,Felsic to Intermediate Dykes,3
756,195.68,199.18,Indifferenciated Tuffs,6
756,199.18,201.77,Intermediate to Ultramafic Volcanics,5
756,201.77,208.63,Felsic to Intermediate Dykes,3
756,208.63,243.23,Intermediate to Ultramafic Volcanics,5
756,243.23,244.35,Early Diorite,2
756,244.35,245.54,Intermediate to Ultramafic Volcanics,5
756,245.54,250.14,Felsic to Intermediate Dykes,3
756,250.14,261.7,Intermediate to Ultramafic Volcanics,5
756,261.7,262.79,Felsic to Intermediate Dykes,3
756,262.79,267,Intermediate to Ultramafic Volcanics,5
756,267,269.44,Early Diorite,2
756,269.44,345.33,Intermediate to Ultramafic Volcanics,5
756,345.33,346.55,Felsic to Intermediate Dykes,3
756,346.55,352.28,Intermediate to Ultramafic Volcanics,5
756,352.28,353.96,Felsic to Intermediate Dykes,3
756,353.96,365.15,Intermediate to Ultramafic Volcanics,5
773,0,5.48,Casing,1
773,5.48,45.41,Intermediate to Ultramafic Volcanics,5
773,45.41,48.76,Felsic to Intermediate Dykes,3
773,48.76,49.37,Intermediate to Ultramafic Volcanics,5
773,49.37,51.51,Felsic to Intermediate Dykes,3
773,51.51,85.19,Intermediate to Ultramafic Volcanics,5
773,85.19,94.64,Early Diorite,2
773,94.64,96.16,Intermediate to Ultramafic Volcanics,5
773,96.16,96.92,Felsic to Intermediate Dykes,3
773,96.92,103.41,Intermediate to Ultramafic Volcanics,5
773,103.41,104.54,Early Diorite,2
773,104.54,106.68,Intermediate to Ultramafic Volcanics,5
8,0,7.19,Casing,1
8,7.19,32.61,Intermediate to Ultramafic Volcanics,5
8,32.61,45.72,Felsic to Intermediate Dykes,3
8,45.72,59.13,Intermediate to Ultramafic Volcanics,5
8,59.13,62.17,Felsic to Intermediate Dykes,3
8,62.17,70.65,Intermediate to Ultramafic Volcanics,5
8,70.65,72.54,Felsic to Intermediate Dykes,3
8,72.54,109.72,Intermediate to Ultramafic Volcanics,5
8925,0,20.72,Casing,1
8925,20.72,88.81,Intermediate to Ultramafic Volcanics,5
8925,88.81,90.58,Felsic to Intermediate Dykes,3
8925,90.58,111.77,Intermediate to Ultramafic Volcanics,5
8925,111.77,113.99,Felsic to Intermediate Dykes,3
8925,113.99,142.18,Intermediate to Ultramafic Volcanics,5
8925,142.18,143.28,Felsic to Intermediate Dykes,3
8925,143.28,160.47,Intermediate to Ultramafic Volcanics,5
8925,160.47,168,Felsic to Intermediate Dykes,3
8925,168,194.67,Intermediate to Ultramafic Volcanics,5
8925,194.67,196.5,Felsic to Intermediate Dykes,3
8925,196.5,209.39,Intermediate to Ultramafic Volcanics,5
8933,0,15.24,Casing,1
8933,15.24,45.26,Intermediate to Ultramafic Volcanics,5
8933,45.26,58.58,Early Diorite,2
8933,58.58,61.81,Felsic to Intermediate Dykes,3
8933,61.81,74.98,Early Diorite,2
8933,74.98,129.23,Intermediate to Ultramafic Volcanics,5
8933,129.23,133.65,Felsic to Intermediate Dykes,3
8933,133.65,134.26,Diorite,2
8933,134.26,134.66,Felsic to Intermediate Dykes,3
8933,134.66,147.06,Intermediate to Ultramafic Volcanics,5
8933,147.06,148.28,Felsic to Intermediate Dykes,3
8933,148.28,151.33,Intermediate to Ultramafic Volcanics,5
8933,151.33,151.97,Early Diorite,2
8933,151.97,152.64,Felsic to Intermediate Dykes,3
8933,152.64,156.81,Early Diorite,2
8933,156.81,158.95,Intermediate to Ultramafic Volcanics,5
8933,158.95,169.01,Early Diorite,2
8933,169.01,171.38,Felsic to Intermediate Dykes,3
8933,171.38,172.82,Early Diorite,2
8933,172.82,173.43,Felsic to Intermediate Dykes,3
8933,173.43,174.52,Early Diorite,2
8933,174.52,179.52,Felsic to Intermediate Dykes,3
9,0,7.19,Casing,1
9,7.19,7.62,Early Diorite,2
9,7.62,24.07,Shear Zone,4
9,24.07,36.42,Early Diorite,2
9,36.42,38.4,Shear Zone,4
9,38.4,41.91,Early Diorite,2
9,41.91,44.19,Felsic to Intermediate Dykes,3
9,44.19,46.63,Early Diorite,2
9,46.63,50.38,Shear Zone,4
9,50.38,55.77,Early Diorite,2
9,55.77,60.65,Felsic to Intermediate Dykes,3
9,60.65,65.53,Early Diorite,2
9,65.53,67.05,Felsic to Intermediate Dykes,3
9,67.05,97.53,Early Diorite,2
9082,0,5.48,Casing,1
9082,5.48,11.03,Intermediate to Ultramafic Volcanics,5
9082,11.03,26.21,Early Diorite,2
9082,26.21,177.69,Intermediate to Ultramafic Volcanics,5
9082,177.69,217.62,Early Diorite,2
9083,0,5.48,Casing,1
9083,5.48,17.67,Intermediate to Ultramafic Volcanics,5
9083,17.67,19.2,Felsic to Intermediate Dykes,3
9083,19.2,38.4,Intermediate to Ultramafic Volcanics,5
9083,38.4,74.98,Early Diorite,2
9083,74.98,78.02,Intermediate to Ultramafic Volcanics,5
9083,78.02,84.73,Felsic to Intermediate Dykes,3
9083,84.73,89.97,Early Diorite,2
9083,89.97,92.2,Intermediate to Ultramafic Volcanics,5
9083,92.2,96.1,Felsic to Intermediate Dykes,3
9083,96.1,97.01,Intermediate to Ultramafic Volcanics,5
9083,97.01,98.02,Felsic to Intermediate Dykes,3
9083,98.02,98.99,Intermediate to Ultramafic Volcanics,5
9083,98.99,100.82,Felsic to Intermediate Dykes,3
9083,100.82,135.33,Intermediate to Ultramafic Volcanics,5
9094,0,6.7,Casing,1
9094,6.7,17.52,Intermediate to Ultramafic Volcanics,5
9094,17.52,31.54,Felsic to Intermediate Dykes,3
9094,31.54,44.19,Intermediate to Ultramafic Volcanics,5
9094,44.19,61.11,Felsic to Intermediate Dykes,3
9094,61.11,86.71,Intermediate to Ultramafic Volcanics,5
9094,86.71,101.65,Felsic to Intermediate Dykes,3
9094,101.65,113.44,Intermediate to Ultramafic Volcanics,5
9094,113.44,116.67,Early Diorite,2
9094,116.67,165.65,Intermediate to Ultramafic Volcanics,5
9094,165.65,168.24,Early Diorite,2
9094,168.24,177.08,Intermediate to Ultramafic Volcanics,5
9094,177.08,214.57,Early Diorite,2
9105,0,3.65,Casing,1
9105,3.65,11.73,Early Diorite,2
9105,11.73,14.47,Intermediate to Ultramafic Volcanics,5
9105,14.47,36.48,Early Diorite,2
9105,36.48,44.8,Intermediate to Ultramafic Volcanics,5
9105,44.8,67.05,Early Diorite,2
9105,67.05,107.89,Intermediate to Ultramafic Volcanics,5
9105,107.89,129.05,Early Diorite,2
9105,129.05,148.13,Intermediate to Ultramafic Volcanics,5
9105,148.13,148.89,Early Diorite,2
9105,148.89,150.87,Intermediate to Ultramafic Volcanics,5
9105,150.87,151.33,Early Diorite,2
9105,151.33,154.07,Intermediate to Ultramafic Volcanics,5
9105,154.07,163.83,Early Diorite,2
9105,163.83,174.58,Intermediate to Ultramafic Volcanics,5
9105,174.58,198.42,Early Diorite,2
9105,198.42,200.25,Intermediate to Ultramafic Volcanics,5
9105,200.25,222.19,Early Diorite,2
9105,222.19,225.85,Intermediate to Ultramafic Volcanics,5
9108,0,3.65,Casing,1
9108,3.65,6.7,Early Diorite,2
9108,6.7,38.7,Intermediate to Ultramafic Volcanics,5
9108,38.7,41.45,Felsic to Intermediate Dykes,3
9108,41.45,100.12,Intermediate to Ultramafic Volcanics,5
9108,100.12,106.68,Early Diorite,2
9108,106.68,144.62,Intermediate to Ultramafic Volcanics,5
9108,144.62,149.04,Early Diorite,2
9108,149.04,150.11,Intermediate to Ultramafic Volcanics,5
9108,150.11,153,Early Diorite,2
9108,153,157.88,Intermediate to Ultramafic Volcanics,5
9108,157.88,159.1,Early Diorite,2
9108,159.1,171.14,Intermediate to Ultramafic Volcanics,5
9108,171.14,173.58,Early Diorite,2
9108,173.58,174.34,Intermediate to Ultramafic Volcanics,5
9108,174.34,174.86,Early Diorite,2
9108,174.86,200.71,Intermediate to Ultramafic Volcanics,5
9108,200.71,201.19,Diorite,2
9108,201.19,220.52,Intermediate to Ultramafic Volcanics,5
9108,220.52,224.18,Felsic to Intermediate Dykes,3
9108,224.18,224.48,Intermediate to Ultramafic Volcanics,5
9108,224.48,226.92,Felsic to Intermediate Dykes,3
9108,226.92,229.3,Intermediate to Ultramafic Volcanics,5
9108,229.3,230.88,Felsic to Intermediate Dykes,3
9108,230.88,231.55,Intermediate to Ultramafic Volcanics,5
9108,231.55,235.45,Diorite,2
9108,235.45,237.13,Intermediate to Ultramafic Volcanics,5
9108,237.13,248.56,Early Diorite,2
9108,248.56,249.17,Intermediate to Ultramafic Volcanics,5
9108,249.17,251.3,Early Diorite,2
9108,251.3,276.45,Intermediate to Ultramafic Volcanics,5
9111,0,7.92,Casing,1
9111,7.92,68.48,Intermediate to Ultramafic Volcanics,5
9111,68.48,71.23,Felsic to Intermediate Dykes,3
9111,71.23,143.1,Intermediate to Ultramafic Volcanics,5
9111,143.1,148.43,Early Diorite,2
9111,148.43,185.01,Intermediate to Ultramafic Volcanics,5
9111,185.01,196.59,Early Diorite,2
9111,196.59,212.44,Intermediate to Ultramafic Volcanics,5
9111,212.44,224.63,Early Diorite,2
9111,224.63,252.67,Intermediate to Ultramafic Volcanics,5
9475,0,3.65,Casing,1
9475,3.65,11.27,Intermediate to Ultramafic Volcanics,5
9475,11.27,62.94,Indifferenciated Tuffs,6
9475,62.94,65.83,Felsic to Intermediate Dykes,3
9475,65.83,69.03,Indifferenciated Tuffs,6
9475,69.03,72.39,Felsic to Intermediate Dykes,3
9475,72.39,103.02,Indifferenciated Tuffs,6
9475,103.02,105.21,Diorite,2
9475,105.21,121.06,Indifferenciated Tuffs,6
9475,121.06,140.81,Early Diorite,2
9475,140.81,145.23,Intermediate to Ultramafic Volcanics,5
9475,145.23,151.48,Early Diorite,2
9476,0,3.65,Casing,1
9476,3.65,20.26,Early Diorite,2
9476,20.26,21.03,Intermediate to Ultramafic Volcanics,5
9476,21.03,23.92,Early Diorite,2
9476,23.92,27.12,Intermediate to Ultramafic Volcanics,5
9476,27.12,62.78,Early Diorite,2
9476,62.78,71.01,Intermediate to Ultramafic Volcanics,5
9476,71.01,73.3,Early Diorite,2
9476,73.3,123.59,Intermediate to Ultramafic Volcanics,5
9476,123.59,133.65,Early Diorite,2
9476,133.65,139.59,Felsic to Intermediate Dykes,3
9476,139.59,146.45,Early Diorite,2
9476,146.45,150.57,Intermediate to Ultramafic Volcanics,5
9476,150.57,152.09,Indifferenciated Tuffs,6
9484,0,9.14,Casing,1
9484,9.14,9.44,Felsic to Intermediate Dykes,3
